,Washington,Carter,Clinton,Bush jr.,Roosevelt,Tucker,Trump,Eisenhower,Reagan,Ford,Nixon,Johnson,Kennedy
175,3.26143910054,33.5164356026,2.20487811097,-1.38954338284,0.0656903291694,1118.48996802,3.93570535068,-3.56620979644,-4.04266486555,3.65762126461,14.9227304232,8.44348508353,-195.415127066
176,0.41444297003,28.0129449638,29.9104029603,-12.8987741309,0.818144539174,-109.907119701,4.40993936785,-4.77304856776,-18.2816964815,137.199093112,52.6923955905,127.998019902,-307.09124478
177,0.240921793556,21.4447674177,-32.544638032,15.8405218159,5.29501905321,-599.275415035,5.11252859892,-4.60503307504,11.0285169852,114.397132167,53.7509676542,-190.769130553,-330.4084341
178,2.72701255005,8.77998856159,-26.563447326,8.01864868895,5.03161347701,-628.528534697,5.58100217247,-3.22942952121,1.17418289247,29.2573945705,36.9926623584,-164.499898336,-67.5456653359
179,3.14162469309,26.8324447814,-21.7290868803,-1.31683402678,5.60249335968,247.826876297,3.61731127034,-2.2898869484,-2.60149766685,-10.5160073431,26.9726691167,-91.4299472889,-139.786336493
180,0.828532380088,14.9076263692,-49.7897995082,7.17413395165,5.00330555458,-2256.7868111,3.18634535328,-0.223688813536,3.06609642072,-2.5509930814,49.8398361935,-159.766679787,-59.8615069631
181,1.24172641226,-48.5930385311,10.4318090534,10.3069014352,2.93012521708,2252.46075356,3.88760868811,-3.39359167533,43.227980229,0.115437422385,21.9482735122,30.6111429642,-410.837542855
183,0.670447646541,43.7835159225,13.5828311101,-17.2857194884,0.30081280289,1732.50296557,5.1917845619,-4.43636934306,-41.7679362409,-59.380542982,33.2642040582,69.1846161678,-554.825613815
185,0.426829833315,-26.2160410603,-20.445999856,-5.60530686847,3.80395936636,269.241898766,4.30562857732,-4.59203670767,-8.89852422645,-34.4503447141,41.5328009806,-105.500802317,-163.086198946
186,0.920100846225,55.6967144745,-3.91374039884,7.37671751163,6.21303183718,3086.80663934,4.32409912107,-4.62778941366,31.2694956737,-27.6011700378,25.330175256,-45.6760043816,-466.030991145
187,0.946739328809,-51.0091261138,7.92661448718,9.95569005092,2.98742966113,2539.09972966,4.05796731867,-3.96700047783,41.9695128497,-2.64476334199,23.6637072783,20.3148076435,-442.949071401
188,1.23990462444,-4.86853683546,47.1715067698,9.71346549587,1.67364145552,-2201.44840001,3.07558575364,0.329794896789,0.484973383262,-2.47608625653,47.2802714437,145.63197261,-4.51898739823
189,0.484109996195,29.152006994,15.8623437877,2.47680307671,0.498321678738,598.22556134,4.08596242015,-4.05063809049,5.25513251212,18.4971092063,32.2700127278,62.7944198386,-162.369032288
190,0.0940729856547,-33.9434870851,43.2657866285,0.409208915252,2.23603547118,-719.767977089,3.14759346524,-0.0300038781814,0.857347397064,0.257177337827,43.2666868612,136.116017525,-197.759288585
193,1.32949814706,31.7763005074,35.1024338477,9.79949057909,0.835091015586,-222.447588094,3.31738660335,-0.874449530162,20.7379983005,4.49449860356,35.8670958285,115.718098845,-195.919184439
195,3.90889996281,-14.3088959732,-34.8782612811,-7.58084037089,4.32307555427,-1011.74860602,2.67936259106,2.22972627247,-3.91188952843,13.6003754779,39.8499405312,-83.8122333764,-28.4983152454
196,0.425900986596,27.4273238485,12.2960349677,-9.96233667918,0.421450407432,601.065617563,5.34569377951,-4.03038047132,-13.8832868157,-30.3169658244,28.5400017114,64.0322321479,-223.641481876
197,0.275775505154,20.8566760921,29.3625393481,12.6969788665,0.95318049637,-427.157779357,4.82339603501,-4.96922520608,9.85949522486,-149.513470829,54.0557384968,136.890587321,-255.471594782
198,2.9729293601,20.9220652302,28.4295894541,2.61831649695,0.936363793889,-370.508743033,3.28134746364,-0.696501597207,3.23120631279,3.63091937477,28.9147039291,92.6351823696,-96.6538586231
199,1.02936437907,50.4447466813,-4.14514477938,10.4746338234,6.20119752838,2527.4902425,4.03971299941,-3.91078557378,44.3107553856,-18.3522835831,19.4393885834,-40.9967490838,-444.097794046
200,0.446929430644,-26.8233525443,-12.6615879013,0.637921786121,3.58261985127,559.176433535,4.78278737735,-4.98761528035,1.00795947544,188.605600401,37.5378940861,-78.4264123056,-139.327475423
201,0.285311442345,21.3432185774,-27.0601523731,12.7469035598,5.38022156519,-276.71886721,5.02493187018,-4.75777380598,10.1879896499,123.190700297,49.696563962,-161.573299305,-253.21493682
202,2.58131041947,35.3227391125,-3.85942459231,6.50174735927,6.17435525433,1232.80074022,3.93268878046,-3.5556217464,19.8787471931,-10.4799250461,16.5018705958,-37.1315876055,-239.994569778
203,0.240594269623,-14.5351085061,28.4015618975,1.69741274068,2.04381668744,-595.379338934,4.34513346019,-4.66658139694,0.851213078284,69.4138640083,50.1785438318,113.87093999,-58.1040903766
204,2.75929784446,28.9527243324,21.2357693057,4.77870570759,0.632833538186,387.302348264,2.80937475853,1.63070226159,10.859555112,-5.67776694569,23.8949591717,60.6911973474,-148.340301613
205,2.10434709997,-17.3680328726,-34.9295254304,8.20163687393,4.25095925326,-918.423180931,2.89067059979,1.24148621671,6.24434465569,11.0555660229,36.4708134567,-95.6922449054,-55.6790555031
206,0.777654738995,-48.7701903357,-20.4750923597,14.1930493655,3.5390744429,1959.30205825,4.96311951172,-4.8436571342,39.2987155663,135.358858515,43.9361067933,-118.762393568,-535.733656025
207,0.541507972841,33.9903659523,-3.70892354199,-9.98567938754,6.17449840096,1141.58886373,4.65530927213,-4.99185697852,-22.9303238613,109.845298881,28.627559636,-48.0883990863,-297.719505411
208,1.0118026503,-45.9929536174,21.0902470126,8.29152369262,2.71164813598,1670.55326341,3.10008240314,0.207491652076,34.6495181352,-0.531583569526,21.1332997982,65.9441479932,-309.062511761
209,3.63134434617,28.2068969261,22.2723000852,-4.33195212264,0.668370161903,299.573683113,3.27187047337,-0.649548065587,-9.54948197832,3.48568637383,22.6942127748,72.4379424771,-152.245155761
210,0.911411330822,1.55581443671,-51.5012544815,7.60895298664,4.74258904897,-2649.95865461,3.23837432262,-0.483153262165,0.0356623217571,-5.7387133196,51.7346915562,-169.071737466,-7.53514723817
211,1.19661223229,-49.5167264037,2.84430670019,10.0495503701,3.08421437325,2443.81611313,3.802107909,-3.0676190917,44.9528629126,-5.59797613906,12.2545935919,1.35316610615,-410.401800926
212,1.92619653547,40.7577402267,8.23948688725,9.60931354986,0.199469310437,1593.30424422,2.8584996056,1.39663456236,37.6397097961,0.398490962153,10.190074988,23.8311557507,-234.4119634
214,2.31988864584,36.5444656606,-10.9619591062,7.49869957553,5.99176317216,1215.33342298,3.39067520994,-1.23257466354,25.8492907687,-4.69574340217,12.4811994074,-44.5537384695,-234.780328956
215,3.85629981251,31.6796740738,-1.20079943379,-10.2750333235,6.24529903204,1002.15983014,1.20149577816,4.66290024965,-19.3561249829,23.4440765321,22.943438172,27.6784509655,-79.8497335547
217,0.505542073242,30.5542285206,0.345010034704,-3.67407734629,0.0112912480283,933.441848568,4.6931453227,-4.99907423267,-7.53173928,208.826789623,25.3357532184,1.56273644358,-182.387530314
218,0.945485820937,-56.8239352659,11.6435849804,-3.28073829696,2.93948393461,3093.38654791,4.38919878799,-4.741135308,-13.6168665102,44.559037411,34.1219489891,37.1695180142,-438.554212941
219,0.652590260615,41.2373604132,-1.09305444784,-12.9372841103,6.25668510069,1699.32512582,4.40125288349,-4.75993189598,-39.594649047,36.8312903282,23.7500061022,-34.5922040143,-424.148283464
221,1.7591904591,-15.1414838138,40.691964688,9.87814584053,1.92702219146,-1426.57145808,3.10127075746,0.201554853778,5.2139706835,-1.24314540079,40.7325890471,126.585200826,-54.9851776002
222,3.35446325082,-23.9486077554,12.0852729955,-3.63410200323,2.67424501099,427.481990044,5.49752165259,-3.53647243443,-4.19210450947,-15.7277239267,24.591910275,56.9816562061,-126.539079809
223,2.70713979321,-28.9583031707,-20.7371937524,4.58280380313,3.76304594946,408.552117804,3.56513307355,-2.05495304535,10.3332559615,-11.4149072439,24.9600257709,-81.6637380329,-164.464746108
225,2.10823048573,30.1724077811,23.0774556891,13.3487574704,0.652939437163,377.805230223,1.55494263221,4.99937166408,21.2156328525,613.603541238,48.0711727247,39.1484066146,12.4316585901
226,0.885368947561,16.7417210625,-53.447039836,15.649676839,5.01594736439,-2576.3008431,0.597646613237,2.8134928883,4.09323899245,-47.0332700985,61.3627820686,-17.8301101077,69.3103395566
227,0.440285536881,26.6466956644,7.0539894377,3.4902027846,0.258786756143,660.287622843,5.30227643902,-4.15501643734,5.05617201074,-5.32391053271,24.3181510322,36.3269387711,-147.674288188
228,0.701530131041,42.4200701467,36.4081474167,5.26707339226,0.709279391895,473.909152933,4.09550640578,-4.07842916361,14.0033096784,43.9093283932,53.0417318593,146.217055211,-298.913658538
229,2.38864355334,-21.3210661872,-30.1132442863,8.45124491208,4.09629437365,-452.219618086,2.28944868178,3.76346831321,8.89320459789,44.0895038742,44.2769380308,-53.5264533586,-44.6894225331
231,0.769725858495,-53.9796022344,-23.4168232721,12.3198550272,3.55090066258,2365.44984523,5.49594430019,-3.54204333477,32.9260818118,35.8686358427,35.9628942575,-141.275000415,-504.113958174
232,0.902316325194,55.5510250248,-0.754761536843,12.4453717801,6.26959932747,3085.34671633,4.97941130509,-4.82280431071,42.3602273272,48.2540350794,24.0142029563,-33.9953187922,-563.434217781
233,0.095236768171,7.0338490478,29.747916106,9.06240496056,1.33861215171,-835.463480224,5.13292808113,-4.56434491837,0.860712689349,-46.2536176213,50.5811606399,146.584026363,-93.6261143749
234,2.18713078902,34.6170309595,-3.69266797148,16.1047803741,6.17691516967,1184.70303571,5.65858224533,-2.92387662327,29.0908537052,14.2716054201,12.2417224796,-38.9558032898,-355.343231535
235,2.80563206854,27.0007764314,-15.7292327838,4.64510894225,5.75569743651,481.633163933,1.66792477459,4.97643369723,7.46625108487,209.106927798,40.4941251267,2.40766962874,-118.826828253
236,1.2197933291,36.8507704323,36.4307949722,18.3997379736,0.779667242395,30.7764591481,5.89215227784,-1.90571835147,24.5732060257,-7.43353773984,40.0625574074,213.169965407,-352.738321252
237,0.6647404209,-35.9431118693,-38.832181778,6.32693485984,3.96560829956,-216.031050787,3.37176400564,-1.14072179962,15.2464362383,-10.5818700725,40.1334280021,-135.456608616,-224.620851763
238,3.72398513507,-29.1951334693,20.2167304089,-6.96656005931,2.53593882618,443.639629864,2.27279223751,3.8177743186,-14.2051390998,-32.1427176788,34.7921311566,55.6300700652,-120.691089862
239,0.726304334346,35.1838495087,-48.8310849807,12.5436336388,5.33675544133,-1146.57159414,5.93313857969,-1.71470850804,13.0983885285,22.406771234,51.7713102482,-298.872574148,-262.655824245
241,1.04661423466,14.3178688295,47.8199694041,8.71961705673,1.279879143,-2081.74810599,3.2068464008,-0.326037240519,3.57717314656,2.55507208084,47.9262696863,152.934008506,-59.1351609272
243,0.40841349062,-27.0455585458,40.8206070398,11.4444987441,2.1559412205,-934.859722043,4.09674984662,-4.08202263216,14.1138774078,41.5300440621,57.4835158093,158.431214774,-247.58120839
244,0.20638714423,28.1975272235,47.9702165364,2.75124233905,1.0393858926,-1506.04113303,2.50019090945,2.99159593654,3.57593096791,-33.7661337433,56.9198627839,123.044121922,-145.203780967
245,2.45465665368,-14.1690007465,33.7906326225,7.20444057458,1.96784394549,-941.046270875,3.79673946725,-3.04637833516,3.57709232059,20.4277022901,43.0710535835,122.299431339,-84.9583967956
246,0.734667549284,45.9289741882,-3.78837078078,12.9003721375,6.20088836122,2095.11891681,4.2890389718,-4.55858909128,45.6125004208,-37.0369866012,24.5691052839,-44.5157719581,-462.992593278
247,1.8766765811,-28.9004875973,28.5596335969,19.4606927995,2.36212643038,19.5855121703,6.13480421645,-0.739186033397,20.0573771527,-1.36010724559,29.1060295889,173.461709744,-211.355328006
248,1.71921063027,38.8731500932,-16.9532191161,13.8020917853,5.87193675395,1223.71015977,1.76335164135,4.90759217849,35.0203287334,157.743023364,41.0376801065,-1.07741586832,-55.3905811077
249,1.66178937549,-40.9779197145,-12.3161768334,19.7657330541,3.43355984659,1527.50169234,6.07211543069,-1.04753076312,39.0004192279,6.87390788783,13.4134975331,-78.3820069633,-344.16679237
251,3.05428914634,-24.915955501,-21.3808150247,1.20211024917,3.85078045221,163.665587407,2.15863594331,4.16070346113,1.85898151715,33.8863531894,38.6922683162,-30.131440254,-123.167695555
252,0.651618260462,-41.7808324973,-20.1846078016,14.7327892012,3.5916346674,1338.21957207,4.67222943942,-4.99596857004,37.4517024246,-868.99956225,45.1443097544,-112.250812707,-486.943408751
253,0.688960994938,44.3801872268,16.1142196843,-16.1492696157,0.348292694254,1709.93294225,4.97551117335,-4.82791307062,-41.3284798455,-119.775000261,39.4229643018,78.4949532378,-547.47684886
254,0.802983336804,48.2001851048,40.0862072741,1.42890974772,0.693750429045,716.353830513,5.29442182592,-4.17673437172,2.9835443582,-58.7427499948,57.531317286,209.335679448,-336.341904358
255,2.74955168409,-2.57227620097,-35.1161552184,3.0309900196,4.63926906431,-1226.52775247,3.45802036032,-1.555868067,0.0555778406195,-12.4904998334,37.5368806603,-128.650470313,-6.98421919985
256,0.453353271202,27.3422163385,6.50322482607,-2.77339424995,0.233506886634,705.304861162,5.15050261068,-4.52776766158,-4.30886508273,-19.8016060368,27.0039048233,32.4376115145,-149.937122151
257,0.732401250961,45.7135986231,-10.9625103371,-12.5956884051,6.04782138768,1969.55646618,4.24674436606,-4.46766160081,-43.898007547,3.25011366063,30.9225105165,-73.5745983942,-450.838139752
258,0.730918960011,45.4264441306,19.2153999025,11.8443544515,0.40017567264,1694.33023293,4.21372404126,-4.39110920941,39.3011113114,13.5355273055,38.4972399915,79.2111774502,-429.374967174
259,2.79849189146,34.2961488874,-2.82963533786,3.49324733309,6.20086583779,1168.21899236,2.45003701301,3.1886809656,10.7096751882,5.23506093654,12.9973216382,12.8398715561,-193.06608906
260,0.747045915609,46.8070863035,-24.9254079597,13.4842118094,5.79386643334,1569.62736627,4.85165779036,-4.95158882017,35.4969464329,274.009447109,49.4436398037,-149.618393962,-500.297484341
261,0.895322380808,56.6818963822,0.201091441875,14.7664865018,0.0035477041357,3212.79693972,0.698570371371,3.21561794492,44.4524694986,-12.2327097511,10.5412902096,0.151884584312,-286.510614174
263,0.181196526281,-9.50431847052,49.7316306408,14.4404958945,1.75963144682,-2382.9030166,4.81251591745,-4.9749574235,1.66217085691,-351.285287681,74.4818320065,230.580172531,-236.784440807
264,2.98856014647,-23.0010040428,-16.0625458017,2.57050398798,3.751204375,271.040809347,1.12864727964,4.51917105338,2.82822725903,-39.3593444555,36.4854528114,-1.17661439634,-104.339271757
265,0.95419472134,57.897705461,2.52219222236,8.62490922875,0.0435353791546,3345.78284404,4.82492022367,-4.96837519217,32.0592667793,54.0022034423,27.2069442725,11.9530761639,-514.465328811
266,2.6681386412,15.5562265914,-22.0143684957,8.45078446275,5.32755722824,-242.636234505,0.173588560481,0.863590413384,3.80762437231,-5.34216865179,22.7601568978,0.779384811989,-49.0211156347
267,2.03122682412,-36.0600362052,0.885998098858,17.2051310209,3.11702751258,1299.54121849,0.501570169753,2.40401450319,31.9967948274,-8.94848268158,6.66528383039,7.93776956391,-74.2149431381
268,3.78904830195,-24.7665626851,-16.3446696903,-10.724200759,3.72493017427,346.234399948,5.54715192204,-3.3567669716,-11.8508760677,5.09125701004,27.6125541919,-103.170088468,-200.464648206
269,2.42255944565,34.8133450066,12.4137226985,6.85868030069,0.342524159712,1057.86847931,3.62276495078,-2.31409339826,21.2820642488,2.90029755907,17.7687509544,44.1793666041,-227.18028684
271,1.34568200862,-42.5410064265,20.7916962149,10.5754601539,2.68698966853,1377.44259629,2.55587019181,2.76400781642,37.3102111487,-6.77722748952,28.4314354241,60.5677370393,-215.641668277
272,1.00363093109,55.6841580321,-10.143124031,16.2414123037,6.10300619998,2997.84249064,6.1547108095,-0.640606811987,44.5792882305,3.40851401972,10.5535011185,-66.3376224607,-449.321611677
273,3.46803114715,21.1906464278,15.9728555283,-6.50064473309,0.64590900326,193.9113823,5.86771589236,-2.01809727555,-5.61966834135,-9.91417059797,20.0455721419,92.4206710302,-114.603841994
274,0.358742173273,-22.3540350533,-18.3909550119,-6.03303193923,3.83003036035,161.475656916,5.15670778336,-4.5145184129,-6.07294497297,25.95835271,38.7718315123,-112.127523437,-138.553412076
275,0.715999042642,-52.423262269,-3.75590493851,6.65171933083,3.21311621008,2734.09160502,2.97656380527,0.821403937149,34.5466466694,1.73332229157,4.43060936647,-8.54042439055,-372.296253669
276,2.99030181735,19.5333952464,18.6893161318,1.13493102071,0.763318569499,32.2629923793,5.35631118727,-3.99873635111,0.889814426033,-23.3853246747,34.6792085375,97.0534833678,-87.361096454
277,1.86085845962,-15.5668697064,-38.2190462944,11.5037499794,4.32559972501,-1218.36806719,2.19098360802,4.06884812706,5.58546804903,69.6210708441,54.7745713755,-66.1370956056,46.2723455692
279,0.561303101749,35.6866744231,12.8779496512,11.8033263135,0.34631809959,1107.69714416,4.46054517762,-4.84227305452,28.8070108172,4.17642697612,36.3255579857,55.7657094123,-348.109869938
280,0.156398002913,11.0962321591,-45.9013058817,14.5321565937,4.94957958367,-1983.80351352,4.65260779176,-4.99106818423,2.57731982679,-1009.70647337,70.8120675014,-238.264462583,-247.768991893
281,0.245904726163,6.59717391256,48.7500580955,16.162041557,1.43628697329,-2333.04546068,5.05876300027,-4.70304937725,0.856339886785,-90.2903269298,70.8687315404,239.860061599,-262.643016232
282,1.76501879793,-39.3514437391,-16.1866581125,9.77549504627,3.53183292602,1286.5282235,3.31813817399,-0.878149220014,35.3015136877,-4.6317231388,16.9578041651,-56.8110445216,-263.637716883
283,2.4424028099,-12.8192134201,35.4128551272,7.19713338998,1.91811532057,-1089.73807555,2.80619730776,1.64571256425,3.0552633226,-9.83499704961,38.1212249714,102.532125201,-28.8486570585
284,0.71607523731,44.4215412341,-25.5679831236,11.2837866808,5.76091808493,1319.55156461,4.27919230525,-4.5381425359,33.6732308138,-79.6802328439,46.1627207997,-135.55418405,-411.630042215
285,2.09840403487,-32.4583567151,-16.9706956753,16.8274343472,3.62334893815,765.540408942,5.57428609436,-3.25499290617,25.7523088056,28.98583183,27.5656744945,-106.393488004,-369.260931966
286,0.524622057535,-48.5442293368,-22.3215673892,5.37948778925,3.57258213764,1858.2898312,3.12857687671,0.0650770468895,23.7252241199,0.360571115172,22.3258024112,-69.6022464904,-337.84890209
287,0.146040395786,-8.86367913317,-32.3831703726,12.4637425238,4.44522012395,-970.104915602,5.10398426798,-4.62150686666,1.72492014396,108.608947789,53.7414960912,-185.826807455,-169.974368718
288,0.368544267341,30.1316265852,-47.7170061027,4.24817901932,5.27562389201,-1368.99775073,2.16567980114,4.14106903432,5.60297327854,76.7975428494,64.8654588497,-81.4930335517,-150.452580072
289,0.667972186247,26.5425124794,46.723210956,6.1781678259,1.0541783102,-1478.55347332,3.67708968791,-2.55134279735,7.57002452545,24.0563920357,53.2325610256,169.115866954,-156.222327832
290,0.140115216949,12.1934762892,47.0401277396,14.810707292,1.31716430885,-2064.09275374,4.76055214751,-4.99420189428,2.97327803979,-668.654030657,71.9821803004,217.358796644,-261.681272511
292,0.698488038392,-43.8229691886,9.0441304133,12.8087737627,2.93807125369,1838.65633357,4.25930149181,-4.49549930788,42.9100997973,-7.73235861068,29.2536444405,25.313580874,-437.613856004
294,3.73640170106,16.9275401578,-22.6198186563,-10.8789360618,5.35483322043,-225.114580249,0.108095287841,0.539424512915,-5.52488232394,-1.27410040095,22.9107974614,0.443432493103,-56.8768210727
295,1.62856324725,-40.5431250316,-20.4090055451,12.360577774,3.6079486196,1227.21747999,2.12545456849,4.25040238942,36.1956010321,52.8940177993,38.4749260171,-28.0431806406,-128.273604147
296,0.7380033512,45.7275504017,-28.6807133878,11.4137048657,5.72299935322,1268.42554531,4.61652713667,-4.97704385499,30.4480096225,-416.970147927,53.4516789223,-160.888910417,-438.894069982
297,1.72395063715,42.8101913496,3.26742169719,13.694163518,0.0761757689036,1822.03643884,1.80307377762,4.8657233138,42.2087134785,44.0789515853,26.9426850636,6.26205259733,-97.6110005307
298,0.960325892156,58.701919636,1.05730949577,11.220624761,0.0180095504409,3444.79746558,5.28696467571,-4.19711489258,37.1705580487,15.6976177092,18.6730829173,5.51436980304,-555.44292695
299,3.09007607875,33.5572449474,0.746122715967,0.616112299889,0.0222306628931,1125.53198935,3.92318836236,-3.52206467157,1.80506821616,0.129025439245,13.1510622667,2.84888212378,-194.659865189
302,0.318874876728,19.1590707304,24.1763511782,-1.00882011357,0.900662784619,-217.425965041,4.54935716237,-4.93369861527,-0.846073903992,153.109005633,48.5177332045,105.543257659,-84.8655364383
304,1.3793880747,47.1712793718,-9.41735311175,15.3103421759,6.08613431665,2136.44305794,1.44618299822,4.96122900606,45.3371580449,-197.407198317,34.0311463623,16.575490148,-91.3897759172
305,0.9675912193,51.0049852415,-3.73828906262,9.94368359907,6.21002350258,2587.53371437,3.98824730947,-3.74534167308,43.2786393939,-15.4699544051,17.7658733107,-38.167881111,-438.331766285
306,1.96898985869,14.9713264731,36.5624733105,16.1216514823,1.18215078799,-1112.67383821,1.15247508891,4.56886093069,5.37021031873,45.9798426135,57.4369635145,47.5384222287,179.568126665
308,0.568788200889,-7.97535841159,-53.7360918496,5.38092178087,4.56504739594,-2823.96122547,2.58077584943,2.65939031073,0.585207046793,37.1306856847,60.8084486744,-126.540565276,-7.12278494576
309,0.568600979427,36.2324437342,-25.1798996741,-12.2018241773,5.67585361978,678.762631356,4.12602462469,-4.16478956892,-29.6765314458,-19.536382767,42.5253718275,-127.531622053,-342.109900418
310,1.17006629911,48.5560541966,3.30462362794,10.6224960324,0.0679531236539,2346.76986182,2.42247047072,3.2936223503,45.7903979688,6.40691450772,14.1525718143,8.22916508236,-264.020372358
311,3.4479006742,30.4308874435,10.8377241239,-6.08630825475,0.342136225533,808.582646411,1.75580671962,4.91467169426,-12.3916355552,-90.4300204633,34.9917219863,20.7104360653,-131.45856776
312,1.35563894391,50.027115425,-0.391559752732,17.0024712837,6.27535851657,2502.5589587,0.993089987256,4.18858714693,47.9714388614,-26.6822522527,17.9358220401,25.896031955,-111.670301814
314,0.193122308842,6.7004132615,-52.9733543418,13.3851392258,4.83820731979,-2761.28073234,4.87311281691,-4.93555852212,0.712295835615,409.311489301,77.3330922671,-282.024387367,-194.196984478
315,0.959755348044,-17.7115256661,-48.0566720367,8.44486320862,4.35928067875,-1995.74558582,3.58628224195,-2.15088839357,4.93255884623,-26.9242363125,52.6829929183,-181.721115749,-105.217496734
316,2.19432091415,22.8237864572,26.0125577721,15.2532490915,0.850600651574,-155.727933599,5.4760768881,-3.61145204333,12.4394828723,-11.2369276369,39.0551436333,139.374862955,-277.088168248
317,1.72408048975,-12.2141170696,41.506403988,13.4078217329,1.85698859692,-1573.59691622,1.87141273855,4.77577072755,3.41959126782,-90.6371454521,64.3143900301,86.5441649372,129.021005909
318,3.05541583718,-29.1485879768,-19.5165830029,1.31014153898,3.73159221204,468.743168933,3.08822118481,0.266730670832,3.17100405099,1.11260950724,19.5877282536,-59.2761949904,-157.280004572
319,1.45716016082,-29.3634507265,38.5784436831,18.8115817749,2.22138660148,-626.084078445,5.68476497381,-2.81669007159,17.4871041478,-13.47744754,46.5121866425,213.052427808,-358.466404828
320,1.60257976917,-31.5779836551,32.1059676551,13.8399917013,2.34790398854,-33.624107352,1.80492327161,4.86358627722,22.1430599064,-76.5866461635,55.7604391311,69.3680417973,8.86924592315
321,1.64860952501,-41.94636147,-6.66393842624,19.4970049923,3.29914406716,1715.08916522,0.370815302838,1.81187720413,41.0830381368,-10.1714117873,9.94683742907,3.5065535828,-133.918912489
322,0.130090232175,-7.84730153471,-30.5866047416,0.809725107602,4.46124572478,-873.960248242,4.396603854,-4.75276420403,0.117428376785,-96.096067228,53.1753723207,-155.680433274,-22.6059080698
324,0.60353748781,-25.7291542761,46.3710031891,6.73749694565,2.07735886859,-1488.280557,2.69857785198,2.1433258601,8.02323429916,-18.804860493,50.9648489317,129.588219164,-111.049571285
325,3.3649709128,-2.89164830774,-33.9959755292,-1.92416513099,4.62753467838,-1147.36472224,3.80160758501,-3.06564323805,-0.0426751225199,-24.8918569469,43.3941439922,-143.425728827,-7.18725831003
326,0.385056535828,26.8168074143,-47.5238952799,13.6152279112,5.226129958,-1539.37946268,5.04676935496,-4.7230692103,10.7826139197,175.9771197,69.8312780451,-264.525511821,-313.977948769
327,2.19409553604,9.26292319614,32.4248437479,15.6474601297,1.2925342447,-965.568745941,0.540113578571,2.57116702832,2.06411551107,10.0594511624,39.0357436355,20.8364198243,97.7147002791
328,0.221991120971,62.3461065451,16.415028847,4.50304522768,0.257446097021,3617.58382928,6.20513253768,-0.389867705004,13.5850829641,-0.931656036328,16.5670256744,101.757059686,-493.863158329
329,0.411025081323,-24.662266799,-20.9082334997,-0.193857551203,3.84479782432,171.073175589,4.22742584305,-4.42346067095,-0.287849036688,-39.311022846,40.4752378072,-105.395318593,-122.508822525
330,1.02460349431,49.1970437321,-5.82423647824,9.39515067922,6.16534786703,2386.42738143,3.56173227229,-2.03943966686,43.9880514988,-6.79910931044,9.98355063301,-33.318226026,-381.074839144
331,0.513410686974,-33.7979300237,-42.8911348883,-13.9059035408,4.04501215106,-697.349378121,5.10258839068,-4.62416613991,-17.2105466528,70.4742872602,64.2740473778,-237.560615169,-375.326444962
332,2.10022789363,-19.4223657071,-34.5546782528,8.49578592618,4.20032143932,-816.797499496,3.27705448211,-0.67523961567,8.04822069783,-5.86762872574,35.0106267914,-116.073786681,-95.3434850911
333,0.833540463814,48.8824490042,18.3648846488,8.54783913767,0.359379720047,2052.22483248,3.84537119912,-3.23551536257,34.9612220036,8.33239671469,28.8334443102,69.4570198983,-389.047399542
335,2.14606819045,1.52853858072,-39.7777673722,8.62181037344,4.75079704059,-1579.93434692,3.30284842325,-0.802789053707,0.0502785087221,-7.87307203138,40.4222376369,-135.193824106,-13.8249580785
337,1.81938093432,2.36076265441,-42.1659056963,9.61096505482,4.76831806726,-1772.39040288,3.16720571648,-0.128051312492,0.126811720656,-1.32645432375,42.1823028349,-134.158686949,-5.99289492821
338,0.637758622119,42.2110564719,-18.0469795278,17.8191883138,5.87916393476,1456.0798184,5.31701311472,-4.11357908832,38.7623432791,51.9087233784,34.9685124437,-120.140432649,-535.476971138
339,3.04348096737,-11.3035832739,23.9544692978,2.43669169354,2.01169418175,-446.045604508,0.745962151349,3.39339381176,0.62950179146,19.8842017159,35.4695908595,24.6955980393,-33.9739211645
341,0.364720400254,41.2304910266,36.2716807964,3.37008479886,0.721502405581,384.318562501,3.57935922017,-2.11958850901,9.96283814119,15.3997548592,40.7643362439,128.300086881,-269.559629422
342,0.582305582456,38.4143893073,14.1111684546,15.9680323445,0.352038812642,1276.5402307,5.01288984092,-4.77594177447,34.9383193934,5.99210403452,36.9207882877,69.0564161178,-481.641930992
344,0.455711562169,-27.5253978029,8.80764511433,-3.16616862877,2.83190559967,680.072911747,4.99788445219,-4.79761114639,-5.05871543589,-40.7947380141,31.8247178263,30.4332107069,-154.029892909
345,3.00492118546,16.237973708,-30.3930797311,2.44402191266,5.2030717551,-660.0675054,3.72272377798,-2.74484864654,1.72826084705,-21.566958592,37.9272738235,-127.426685066,-68.7122680145
346,0.477522246883,-29.0120143638,-14.3785970464,-4.56048143093,3.60172078776,634.952924424,4.39068291904,-4.74348683525,-8.83429637146,-29.4587158092,36.8792644027,-80.2165755926,-175.997837641
347,3.29940843484,21.4814164782,19.642429032,-2.91248806507,0.740709660425,75.6262356319,1.33734809753,4.86437244607,-2.85775941127,94.8548102488,43.3045483261,29.8718527595,-91.3096821605
348,0.836000407078,51.6675407815,8.25257865934,-12.3897828924,0.158386750865,2601.42971588,4.59045563338,-4.96287667643,-43.923274993,168.452345078,32.8827235648,37.097042285,-523.753974565
